r,c,lc0,lc1,dem,slp,asp,twi,DD5,PAS,AHM
64191.0,82563.0,8.0,8.0,447.0,0.088,134.999,76.96,505.0,153.0,1.9
27307.0,51362.0,14.0,14.0,957.0,0.361,352.056,18.801,315.0,225.0,0.7
23299.0,39189.0,5.0,6.0,595.0,0.4429999999999999,214.286,20.516,595.0,170.0,5.4
27475.0,23850.0,6.0,6.0,188.0,0.201,60.255,33.749,1026.0,144.0,18.6
76482.0,95269.0,10.0,10.0,425.0,0.17,46.974,43.838,619.0,160.0,4.6
35825.0,64090.0,11.0,11.0,84.0,0.063,168.68900000000002,175.476,416.0,75.0,-2.8
88911.0,55159.0,7.0,1.0,1674.0,0.496,60.851000000000006,15.106,695.0,446.0,12.0
25939.0,7158.0,8.0,8.0,12.0,0.005,134.999,1340.955,720.0,178.0,19.2
31517.0,55765.0,6.0,6.0,67.0,0.247,32.619,27.501,399.0,113.0,1.3
55961.0,57866.0,14.0,14.0,1724.0,0.916,167.668,7.417999999999999,284.0,458.0,2.5
59971.0,57885.0,6.0,8.0,1632.0,0.618,284.036,14.361,225.0,544.0,2.7
20875.0,41392.0,8.0,8.0,973.0,0.2,315.0,37.412,333.0,222.0,-2.1
7435.0,28650.0,14.0,14.0,337.0,0.341,23.749,19.924,610.0,254.0,5.1
15212.0,35642.0,10.0,10.0,842.0,0.23,229.398,29.512,429.0,273.0,-0.3
69806.0,79891.0,10.0,10.0,248.0,0.034,104.036,197.98,890.0,138.0,15.7
42471.0,94485.0,10.0,10.0,131.0,0.0579999999999999,89.999,199.384,171.0,73.0,-44.7
86669.0,82926.0,10.0,4.0,539.0,0.088,225.0,76.96,1058.0,150.0,17.2
52383.0,61045.0,10.0,11.0,490.0,0.083,143.13,124.292,789.0,180.0,8.4
75145.0,53883.0,14.0,14.0,1874.0,0.601,163.072,13.995,134.0,918.0,3.5
75218.0,85135.0,10.0,4.0,476.0,0.111,116.565,73.241,800.0,158.0,11.6
68356.0,58106.0,5.0,5.0,945.0,0.516,106.389,16.275,847.0,212.0,13.5
5028.0,34753.0,10.0,10.0,29.0,0.088,261.869,76.96,259.0,122.0,-3.9
20190.0,38181.0,5.0,5.0,1121.0,0.303,254.054,31.352,346.0,249.0,-1.4
14747.0,35489.0,8.0,8.0,501.0,0.0579999999999999,158.963,117.216,491.0,250.0,0.3
74076.0,88091.0,10.0,10.0,429.0,0.183,318.691,43.163,695.0,158.0,8.1
9809.0,41354.0,10.0,10.0,37.0,0.121,344.05400000000003,56.062,445.0,111.0,-10.1
27009.0,51235.0,14.0,14.0,1244.0,0.597,284.133,13.229,303.0,205.0,0.0
54867.0,91276.0,10.0,10.0,246.0,0.147,261.869,65.40899999999999,286.0,106.0,-16.7
26780.0,9750.0,7.0,7.0,149.0,0.106,311.82,136.509,688.0,222.0,12.2
22731.0,18344.0,6.0,6.0,295.0,0.2,110.695,46.336000000000006,884.0,181.0,17.0
24799.0,21122.0,7.0,7.0,70.0,0.1009999999999999,304.992,66.872,1014.0,171.0,18.2
58718.0,96550.0,10.0,10.0,158.0,0.008,179.99599999999998,1653.947,279.0,100.0,-16.4
33577.0,51079.0,11.0,11.0,273.0,0.1669999999999999,296.564,61.038,753.0,110.0,4.2
17487.0,31771.0,5.0,5.0,83.0,0.001,270.0,8594.153,804.0,189.0,7.1
13962.0,39772.0,5.0,5.0,90.0,0.105,341.564,64.53399999999999,525.0,135.0,-9.1
24910.0,4508.0,11.0,1.0,7.0,0.001,180.0,10134.598,691.0,165.0,21.4
90432.0,62415.0,6.0,8.0,654.0,0.005,225.006,3064.643,1250.0,146.0,23.2
81327.0,68903.0,14.0,10.0,294.0,0.008,0.099,816.7589999999999,1406.0,121.0,24.9
8703.0,32901.0,5.0,8.0,593.0,0.15,3.179,45.279,520.0,222.0,0.0
72881.0,77898.0,6.0,6.0,165.0,0.072,149.035,102.842,995.0,141.0,18.8
75406.0,75910.0,6.0,6.0,221.0,0.06,213.689,113.198,1056.0,141.0,20.4
88156.0,76175.0,7.0,14.0,345.0,0.1,308.28700000000003,83.40299999999999,1321.0,120.0,22.5
37706.0,92147.0,14.0,14.0,107.0,0.017,134.999,494.876,148.0,58.0,-59.6
58468.0,91197.0,5.0,5.0,302.0,0.154,128.418,44.107,334.0,114.0,-11.0
43982.0,75968.0,10.0,10.0,640.0,0.0819999999999999,203.962,82.881,183.0,144.0,-8.5
76195.0,90008.0,13.0,13.0,436.0,0.0579999999999999,315.0,115.443,682.0,163.0,7.5
53602.0,40490.0,11.0,11.0,1417.0,0.192,111.571,38.905,438.0,173.0,15.1
95050.0,58642.0,8.0,6.0,1285.0,0.17,239.036,48.149,942.0,168.0,21.1
70692.0,95622.0,10.0,10.0,282.0,0.079,161.564,274.357,511.0,132.0,-0.1
47050.0,91052.0,10.0,8.0,65.0,0.062,86.185,149.55,256.0,71.0,-30.5
68516.0,73228.0,11.0,6.0,231.0,0.013,288.435,516.276,981.0,143.0,17.0
5419.0,28861.0,8.0,8.0,206.0,0.07,49.763000000000005,95.867,445.0,186.0,6.5
35970.0,87466.0,14.0,14.0,296.0,0.242,40.814,44.062,99.0,84.0,-50.2
10487.0,19114.0,8.0,8.0,69.0,0.125,304.215,71.443,452.0,221.0,11.1
66705.0,57938.0,10.0,10.0,1691.0,0.236,229.289,34.644,372.0,424.0,6.3
44411.0,46721.0,14.0,14.0,1391.0,0.8109999999999999,39.165,9.236,353.0,310.0,6.3
73822.0,73835.0,11.0,6.0,252.0,0.052,44.999,149.244,1021.0,147.0,19.2
64371.0,89655.0,10.0,10.0,377.0,0.011,45.0,577.193,449.0,130.0,-2.1
14446.0,43781.0,5.0,5.0,36.0,0.0819999999999999,156.037,109.652,474.0,129.0,-11.2
52152.0,39513.0,6.0,5.0,1201.0,0.143,215.537,72.631,478.0,144.0,18.9
30534.0,33253.0,11.0,6.0,77.0,0.001,270.0,9574.983,1039.0,122.0,16.0
40981.0,62179.0,11.0,11.0,233.0,0.033,180.0,204.071,608.0,109.0,2.4
52499.0,96797.0,8.0,8.0,121.0,0.106,141.34,86.21,215.0,85.0,-27.1
39834.0,53870.0,5.0,5.0,264.0,0.23,49.398,29.512,732.0,198.0,6.3
89323.0,79974.0,10.0,10.0,549.0,0.0819999999999999,203.962,82.881,1122.0,141.0,19.0
61020.0,91328.0,10.0,10.0,366.0,0.07,310.236,95.868,378.0,126.0,-6.9
60249.0,58237.0,14.0,14.0,1416.0,0.285,30.677,43.646,385.0,387.0,5.0
22553.0,27539.0,8.0,8.0,153.0,0.177,39.289,42.19,966.0,166.0,15.0
59276.0,87075.0,10.0,10.0,439.0,0.132,237.804,63.274,309.0,140.0,-9.6
57639.0,87386.0,10.0,10.0,479.0,0.06,326.309,136.269,289.0,133.0,-11.9
23557.0,82053.0,14.0,14.0,148.0,0.03,303.689,226.41,105.0,84.0,-53.9
22507.0,41168.0,14.0,14.0,1559.0,0.4639999999999999,204.954,14.655,179.0,420.0,-2.1
21359.0,79478.0,14.0,14.0,60.0,0.11,299.475,61.793,116.0,68.0,-59.5
53239.0,59735.0,8.0,8.0,1124.0,0.563,238.30900000000003,13.31,380.0,372.0,2.5
53668.0,79832.0,8.0,10.0,462.0,0.0819999999999999,44.997,95.782,419.0,144.0,-0.9
74097.0,94754.0,5.0,5.0,314.0,0.0289999999999999,171.86900000000003,412.693,595.0,146.0,3.8
14608.0,38088.0,5.0,5.0,363.0,0.064,314.999,104.946,512.0,168.0,-3.7
15376.0,36580.0,5.0,5.0,629.0,0.077,306.255,105.658,461.0,249.0,-0.5
72334.0,88096.0,10.0,10.0,384.0,0.07,229.763,95.868,676.0,148.0,7.6
42651.0,87810.0,14.0,14.0,188.0,0.119,53.53,72.117,155.0,73.0,-38.4
36811.0,30058.0,11.0,11.0,760.0,0.104,96.842,94.315,643.0,254.0,11.0
27430.0,51506.0,11.0,11.0,759.0,0.142,110.555,55.484,404.0,154.0,3.2
46300.0,48145.0,9.0,9.0,1416.0,0.15,93.179,84.459,493.0,355.0,7.7
41004.0,56020.0,5.0,5.0,94.0,0.049,0.0,136.048,856.0,153.0,8.8
24431.0,31440.0,6.0,6.0,354.0,0.062,273.814,108.597,927.0,198.0,13.0
73049.0,48756.0,14.0,14.0,1702.0,1.09,30.287,8.78,284.0,637.0,7.1
26713.0,8195.0,6.0,6.0,99.0,0.22,127.304,37.22,711.0,192.0,16.7
58436.0,93493.0,10.0,10.0,300.0,0.165,319.085,41.124,299.0,111.0,-13.9
68787.0,96250.0,10.0,10.0,297.0,0.08,207.897,102.17,446.0,128.0,-3.4
29482.0,96913.0,14.0,14.0,180.0,0.129,312.397,52.418,94.0,55.0,-93.6
27117.0,19261.0,7.0,7.0,495.0,0.067,209.74400000000003,101.247,995.0,201.0,17.4
46610.0,47823.0,5.0,8.0,1555.0,0.727,246.37,10.857,411.0,389.0,6.1
73861.0,72912.0,10.0,4.0,274.0,0.048,210.963,140.003,1037.0,147.0,18.7
66047.0,93862.0,14.0,14.0,154.0,0.001,270.0,9635.607,489.0,114.0,-1.4
21367.0,5035.0,7.0,7.0,10.0,0.03,213.689,295.60900000000004,724.0,179.0,20.0
57460.0,41371.0,8.0,8.0,890.0,0.24,246.54,28.257,757.0,144.0,23.6
31844.0,51968.0,11.0,11.0,302.0,0.033,180.0,204.081,752.0,123.0,5.1
58995.0,53552.0,8.0,6.0,1007.0,0.2689999999999999,304.91900000000004,27.831,513.0,282.0,9.9
71423.0,86551.0,10.0,10.0,383.0,0.134,286.189,50.575,685.0,150.0,8.1
32847.0,14979.0,7.0,7.0,329.0,0.165,128.884,45.17100000000001,764.0,223.0,15.8
65812.0,59448.0,8.0,2.0,402.0,0.213,110.556,31.846,958.0,190.0,13.6
91784.0,55118.0,8.0,8.0,1588.0,0.4039999999999999,177.049,21.946,577.0,881.0,6.8
46484.0,46269.0,11.0,11.0,1321.0,0.186,153.434,36.505,525.0,291.0,8.8
19802.0,36370.0,8.0,8.0,853.0,0.3289999999999999,198.43400000000003,31.997,301.0,390.0,-1.2
38036.0,91426.0,14.0,14.0,135.0,0.128,119.054,70.75,148.0,59.0,-57.7
89890.0,52582.0,7.0,7.0,792.0,0.086,343.298,94.132,994.0,483.0,12.2
60802.0,97191.0,10.0,10.0,227.0,0.035,45.0,283.459,306.0,105.0,-13.8
27413.0,34822.0,13.0,11.0,99.0,0.104,298.61,78.423,1026.0,110.0,14.7
53055.0,70149.0,6.0,4.0,538.0,0.106,154.44,70.559,579.0,136.0,7.2
14135.0,34584.0,14.0,14.0,704.0,0.486,51.952,13.974,502.0,246.0,1.7
52881.0,40027.0,7.0,11.0,1192.0,0.139,171.384,58.882,542.0,144.0,15.4
63172.0,58316.0,14.0,10.0,922.0,0.414,120.173,20.294,412.0,381.0,6.2
38465.0,92323.0,14.0,14.0,79.0,0.12,178.03,56.267,162.0,55.0,-58.2
62390.0,75150.0,13.0,13.0,223.0,0.001,90.0,8748.304,946.0,129.0,13.1
29048.0,50058.0,11.0,11.0,467.0,0.089,158.19799999999998,110.229,829.0,95.0,15.8
53756.0,40824.0,10.0,10.0,1329.0,0.0289999999999999,81.87100000000001,230.882,522.0,145.0,16.4
21391.0,79761.0,14.0,10.0,78.0,0.124,230.44,60.3,114.0,69.0,-59.9
17511.0,33487.0,8.0,8.0,1029.0,0.6629999999999999,205.277,12.677,253.0,414.0,-1.8
33802.0,94863.0,14.0,14.0,136.0,0.017,314.998,520.4680000000001,115.0,58.0,-75.4
5121.0,28957.0,8.0,8.0,215.0,0.171,318.945,39.712,376.0,197.0,5.0
8259.0,18126.0,8.0,8.0,31.0,0.113,186.34,60.095,430.0,182.0,14.4
57685.0,54637.0,8.0,8.0,1471.0,0.141,137.386,48.058,340.0,440.0,4.7
84224.0,67757.0,6.0,4.0,493.0,0.001,180.0,7495.541,1250.0,131.0,22.7
38711.0,61640.0,6.0,6.0,247.0,0.042,209.054,268.356,498.0,105.0,-0.6
33729.0,19849.0,11.0,11.0,667.0,0.495,301.954,15.112,365.0,403.0,7.3
62672.0,82085.0,10.0,10.0,462.0,0.198,67.75,34.341,499.0,150.0,1.5
63426.0,95253.0,10.0,10.0,191.0,0.095,336.801,71.455,405.0,109.0,-6.4
42479.0,54613.0,10.0,10.0,204.0,0.024,149.035,279.981,851.0,157.0,8.7
50576.0,54075.0,5.0,5.0,1391.0,0.186,214.047,45.212,327.0,423.0,3.2
42302.0,48080.0,10.0,10.0,721.0,0.38,217.874,25.023000000000003,592.0,197.0,5.5
22531.0,7408.0,8.0,8.0,22.0,0.131,198.43400000000003,51.626000000000005,735.0,172.0,19.9
30904.0,54250.0,8.0,8.0,353.0,0.063,78.69,131.976,462.0,119.0,4.6
24266.0,81946.0,14.0,10.0,140.0,0.025,180.0,465.228,106.0,86.0,-51.2
54683.0,57034.0,8.0,5.0,1270.0,0.369,154.592,18.433,445.0,311.0,5.1
65624.0,72743.0,10.0,4.0,280.0,0.021,101.308,320.195,963.0,141.0,15.6
44672.0,49336.0,14.0,14.0,1578.0,0.95,270.0,8.316,238.0,487.0,2.0
70539.0,70843.0,6.0,2.0,152.0,0.008,270.0,899.561,1097.0,137.0,20.6
79442.0,91268.0,10.0,4.0,399.0,0.283,268.314,24.004,756.0,173.0,9.2
77461.0,61501.0,8.0,2.0,363.0,0.085,119.106,102.132,1247.0,135.0,21.5
49851.0,56498.0,14.0,14.0,1302.0,0.293,14.826,23.209,329.0,379.0,2.1
10518.0,31342.0,8.0,8.0,335.0,0.12,123.69,56.599,634.0,201.0,3.8
47743.0,59927.0,11.0,4.0,74.0,0.037,63.435,182.535,974.0,147.0,10.2
31055.0,54244.0,8.0,8.0,275.0,0.05,204.443,135.112,468.0,121.0,4.8
92620.0,59215.0,8.0,1.0,1001.0,0.1009999999999999,99.462,73.935,1098.0,182.0,19.6
6420.0,34580.0,8.0,8.0,124.0,0.071,305.53700000000003,165.06599999999997,332.0,131.0,-3.9
52266.0,39142.0,14.0,14.0,1501.0,0.6,301.373,14.317,510.0,135.0,18.6
52130.0,57306.0,10.0,10.0,1370.0,0.16,321.34,42.494,332.0,384.0,2.2
33882.0,87130.0,14.0,14.0,239.0,0.046,95.189,212.986,97.0,86.0,-51.1
62117.0,63074.0,11.0,11.0,327.0,0.008,270.0,1066.243,1071.0,147.0,14.8
69576.0,95832.0,10.0,10.0,319.0,0.016,89.99700000000001,616.144,470.0,130.0,-1.9
78366.0,70452.0,10.0,10.0,879.0,0.127,211.606,53.482,782.0,188.0,12.8
49578.0,58373.0,10.0,10.0,544.0,0.374,339.145,18.162,699.0,229.0,5.9
77026.0,66971.0,12.0,12.0,349.0,0.005,314.998,1154.439,1164.0,140.0,20.6
63618.0,46357.0,8.0,8.0,1519.0,0.231,129.143,41.709,444.0,359.0,11.0
75685.0,71534.0,10.0,4.0,301.0,0.024,59.017,280.379,1084.0,145.0,19.2
55011.0,77234.0,10.0,10.0,376.0,0.071,190.011,94.583,541.0,146.0,4.0
78339.0,46385.0,14.0,14.0,1967.0,0.561,163.178,18.77,351.0,538.0,8.7
58110.0,58890.0,14.0,14.0,1784.0,0.812,298.141,9.721,341.0,435.0,3.3
42371.0,65390.0,11.0,11.0,254.0,0.001,180.0,12465.354,479.0,109.0,0.5
58719.0,40768.0,7.0,1.0,1227.0,0.177,230.71,42.19,549.0,209.0,17.7
64157.0,95045.0,8.0,5.0,130.0,0.001,90.0,12988.602,432.0,107.0,-5.0
58894.0,46650.0,14.0,14.0,1639.0,0.148,38.157,45.847,316.0,400.0,6.4
52916.0,36521.0,14.0,14.0,1910.0,0.8029999999999999,130.79399999999998,9.832,141.0,555.0,3.7
68419.0,51063.0,10.0,1.0,792.0,0.102,238.24,72.836,843.0,230.0,17.3
31371.0,27353.0,11.0,11.0,187.0,0.011,134.998,772.7710000000001,1106.0,115.0,20.5
43120.0,91328.0,10.0,10.0,70.0,0.059,39.289,151.97,214.0,62.0,-40.8
81791.0,84677.0,14.0,14.0,280.0,0.071,305.53700000000003,94.891,1178.0,133.0,20.3
20842.0,31704.0,11.0,11.0,134.0,0.129,159.22799999999998,52.638000000000005,966.0,163.0,12.9
27095.0,52049.0,14.0,10.0,1165.0,0.405,85.87200000000001,16.787,175.0,243.0,-2.3
10486.0,19198.0,8.0,8.0,179.0,0.1159999999999999,175.91400000000002,92.262,452.0,221.0,11.1
37371.0,33252.0,8.0,6.0,977.0,0.326,208.201,28.468000000000004,681.0,279.0,7.8
31632.0,10237.0,10.0,10.0,632.0,0.726,266.71,10.321,734.0,532.0,8.7
76228.0,94932.0,10.0,10.0,410.0,0.175,301.42900000000003,38.695,616.0,156.0,4.6
20553.0,18226.0,10.0,10.0,468.0,0.111,243.43400000000003,79.441,540.0,325.0,9.2
56186.0,84954.0,10.0,10.0,445.0,0.033,269.998,204.077,284.0,133.0,-11.0
29332.0,5784.0,6.0,6.0,396.0,0.701,317.405,13.729,522.0,1221.0,3.5
53635.0,83090.0,14.0,14.0,489.0,0.24,236.30900000000003,31.183000000000003,259.0,130.0,-10.3
36922.0,91815.0,14.0,14.0,114.0,0.001,180.0,8748.304,144.0,58.0,-61.0
23744.0,26366.0,6.0,6.0,434.0,0.49,130.179,17.823,776.0,224.0,11.6
55285.0,53830.0,10.0,10.0,1358.0,0.079,71.565,94.811,345.0,368.0,3.5
40643.0,88901.0,14.0,10.0,50.0,0.076,77.471,106.582,170.0,61.0,-43.9
48278.0,45829.0,6.0,4.0,545.0,0.001,270.0,8999.618,1037.0,122.0,20.6
53972.0,41014.0,10.0,8.0,940.0,0.13,142.765,57.289,552.0,148.0,16.7
28227.0,50900.0,6.0,8.0,588.0,0.035,125.536,189.797,625.0,121.0,8.7
60767.0,92196.0,10.0,10.0,308.0,0.071,190.008,94.573,361.0,116.0,-8.6
59033.0,67854.0,10.0,10.0,254.0,0.0289999999999999,315.001,309.048,913.0,136.0,14.4
53473.0,87889.0,10.0,5.0,388.0,0.092,174.805,85.84,271.0,108.0,-16.4
11900.0,17871.0,6.0,6.0,263.0,0.204,348.231,44.052,369.0,322.0,8.0
61198.0,43104.0,8.0,8.0,1536.0,0.47,237.295,14.46,450.0,298.0,12.0
8650.0,41639.0,10.0,10.0,10.0,0.005,134.999,1545.201,267.0,115.0,-10.3
30637.0,79258.0,14.0,14.0,167.0,0.0969999999999999,59.036,69.99600000000001,142.0,91.0,-26.8
49444.0,56556.0,14.0,14.0,2177.0,0.237,52.125,31.555,201.0,540.0,0.4
32646.0,14665.0,7.0,7.0,275.0,0.177,299.577,38.373000000000005,834.0,193.0,18.1
32756.0,96226.0,14.0,14.0,71.0,0.087,295.346,85.572,113.0,55.0,-80.5
53185.0,60463.0,9.0,9.0,824.0,0.008,0.013,816.785,620.0,258.0,5.5
30609.0,88340.0,14.0,14.0,89.0,0.106,154.44,84.71799999999999,107.0,69.0,-62.1
39137.0,90397.0,14.0,14.0,177.0,0.018,243.43400000000003,365.065,147.0,63.0,-53.5
34377.0,90805.0,14.0,14.0,467.0,0.047,52.125,143.186,92.0,78.0,-66.1
49629.0,34145.0,14.0,14.0,1933.0,0.287,250.513,26.09,61.0,1306.0,0.7
48248.0,77941.0,8.0,8.0,305.0,0.05,89.999,179.99,332.0,131.0,-1.5
85214.0,74659.0,6.0,6.0,646.0,0.017,314.995,534.047,995.0,156.0,17.1
25083.0,49604.0,14.0,14.0,2107.0,1.061,164.981,8.243,92.0,450.0,-6.9
79097.0,78373.0,10.0,10.0,220.0,0.037,243.439,225.757,1144.0,137.0,20.3
30919.0,16581.0,6.0,7.0,123.0,0.145,293.629,51.503,1009.0,152.0,23.3
45752.0,99568.0,10.0,14.0,26.0,0.072,59.036,93.328,136.0,64.0,-49.1
66993.0,67890.0,10.0,10.0,249.0,0.03,213.7,226.456,1067.0,144.0,18.2
52959.0,97690.0,14.0,10.0,116.0,0.076,102.528,135.886,203.0,84.0,-28.1
25987.0,34118.0,10.0,10.0,878.0,0.147,28.739,50.881,525.0,396.0,2.9
48398.0,49854.0,6.0,6.0,1235.0,0.147,248.498,46.029,430.0,374.0,5.6
53157.0,40958.0,7.0,7.0,1217.0,0.033,180.0,204.071,511.0,148.0,16.1
49292.0,77303.0,8.0,8.0,433.0,0.008,89.994,1748.01,323.0,143.0,-1.6
60329.0,83463.0,10.0,10.0,453.0,0.074,296.565,100.565,394.0,144.0,-3.6
28361.0,4330.0,6.0,6.0,209.0,0.226,110.432,42.49100000000001,573.0,587.0,7.2
30937.0,76662.0,14.0,14.0,256.0,0.295,196.389,23.032,119.0,97.0,-29.0
32384.0,50392.0,5.0,6.0,511.0,0.083,185.71,102.618,699.0,139.0,5.0
40992.0,45280.0,10.0,10.0,900.0,0.039,18.434,314.643,549.0,192.0,4.0
87618.0,84231.0,10.0,10.0,546.0,0.129,315.0,52.48,1043.0,148.0,16.6
43995.0,73661.0,14.0,14.0,514.0,0.11,289.798,140.005,232.0,119.0,-5.2
32408.0,15341.0,8.0,8.0,191.0,0.15,353.664,45.076,870.0,177.0,20.4
29191.0,86518.0,14.0,10.0,188.0,0.046,84.805,147.809,105.0,82.0,-53.6
85747.0,51567.0,8.0,3.0,883.0,0.089,307.405,76.285,902.0,361.0,15.7
74627.0,90829.0,10.0,10.0,414.0,0.065,39.805,104.515,657.0,157.0,6.7
54679.0,89044.0,14.0,14.0,535.0,0.093,169.697,80.456,253.0,117.0,-17.2
24052.0,8360.0,7.0,7.0,9.0,0.001,90.0,8188.688,732.0,163.0,20.9
69229.0,53366.0,6.0,6.0,1142.0,0.195,141.911,34.727,675.0,301.0,12.7
27582.0,50971.0,10.0,10.0,1152.0,0.429,258.254,15.825,416.0,179.0,2.4
20302.0,6489.0,6.0,6.0,12.0,0.035,125.537,189.782,731.0,187.0,18.7
84576.0,77924.0,6.0,4.0,287.0,0.021,11.309,320.178,1267.0,127.0,21.9
54578.0,88350.0,8.0,8.0,398.0,0.141,310.236,69.043,275.0,111.0,-16.1
50003.0,75879.0,5.0,5.0,562.0,0.059,219.289,114.868,379.0,139.0,1.9
66385.0,45303.0,6.0,6.0,1188.0,0.085,240.945,107.233,495.0,316.0,12.9
26089.0,42314.0,8.0,9.0,601.0,0.091,30.069000000000003,74.361,643.0,120.0,8.7
45176.0,75858.0,10.0,10.0,369.0,0.037,186.33900000000003,265.603,273.0,124.0,-2.6
17095.0,42572.0,5.0,5.0,120.0,0.03,33.689,279.971,523.0,150.0,-9.9
86361.0,84389.0,10.0,10.0,486.0,0.026,251.562,258.168,1054.0,147.0,16.8
14331.0,43916.0,10.0,10.0,38.0,0.119,53.53,57.081,447.0,129.0,-11.0
63459.0,95725.0,8.0,10.0,168.0,0.03,236.30900000000003,548.316,397.0,109.0,-7.0
39643.0,41573.0,5.0,5.0,935.0,0.089,111.801,117.952,681.0,191.0,11.5
6624.0,33060.0,8.0,8.0,275.0,0.076,220.601,97.56,375.0,193.0,-1.8
10837.0,38943.0,5.0,5.0,98.0,0.07,183.366,111.351,515.0,135.0,-9.2
80820.0,93377.0,13.0,13.0,434.0,0.001,180.0,12933.62,729.0,185.0,8.2
48311.0,53440.0,14.0,14.0,1849.0,1.094,298.418,7.482,219.0,612.0,1.8
85713.0,47854.0,5.0,5.0,938.0,0.135,42.51,50.144,736.0,369.0,16.0
45486.0,71875.0,8.0,8.0,429.0,0.052,108.436,129.06799999999998,313.0,121.0,-0.8
33295.0,89518.0,14.0,14.0,273.0,0.205,287.7,36.463,93.0,77.0,-62.8
35541.0,38120.0,9.0,9.0,1121.0,0.29,309.173,25.825,386.0,326.0,8.3
25265.0,79257.0,10.0,10.0,85.0,0.0289999999999999,135.0,285.538,114.0,82.0,-45.4
27809.0,38267.0,13.0,13.0,135.0,0.113,107.102,74.214,1139.0,123.0,21.4
36058.0,62168.0,6.0,6.0,148.0,0.095,113.198,90.278,447.0,91.0,-2.3
20607.0,46055.0,9.0,9.0,302.0,0.0289999999999999,44.999,362.967,537.0,133.0,-1.3
19943.0,15609.0,8.0,8.0,356.0,0.03,326.308,377.968,521.0,286.0,10.4
72431.0,78662.0,10.0,14.0,184.0,0.193,277.431,42.364,958.0,141.0,17.5
56508.0,89800.0,10.0,10.0,368.0,0.126,187.594,66.705,296.0,116.0,-14.0
46927.0,74457.0,8.0,8.0,399.0,0.134,262.874,50.625,336.0,124.0,0.9
39191.0,32249.0,6.0,6.0,1010.0,0.037,243.43400000000003,182.527,563.0,456.0,6.7
8319.0,19341.0,8.0,8.0,105.0,0.0819999999999999,135.0,82.45700000000001,377.0,162.0,13.6
65900.0,47472.0,6.0,6.0,962.0,0.001,171.86900000000003,8881.835,616.0,253.0,17.2
20429.0,49248.0,14.0,14.0,57.0,0.042,209.056,174.737,251.0,136.0,-9.3
17430.0,24213.0,11.0,11.0,174.0,0.175,275.44,42.638000000000005,799.0,228.0,10.0
6153.0,32623.0,8.0,8.0,223.0,0.001,0.0,8594.153,323.0,167.0,-1.4
44669.0,46216.0,11.0,11.0,1222.0,0.25,68.55199999999999,33.554,435.0,314.0,6.9
41161.0,38699.0,11.0,5.0,628.0,0.0289999999999999,44.997,230.903,910.0,100.0,21.8
89440.0,78616.0,10.0,10.0,492.0,0.039,108.435,252.504,1179.0,138.0,20.0
24064.0,84759.0,14.0,14.0,292.0,0.104,151.389,107.807,97.0,89.0,-57.6
60733.0,81668.0,8.0,8.0,448.0,0.157,122.005,50.25,458.0,149.0,-0.3
30025.0,16553.0,6.0,6.0,85.0,0.121,185.906,55.996,1040.0,149.0,23.2
82211.0,72721.0,11.0,8.0,244.0,0.001,90.0,9846.916,1300.0,125.0,23.5
77229.0,70425.0,10.0,4.0,575.0,0.035,44.999,192.402,1018.0,154.0,17.5
57707.0,98442.0,10.0,10.0,162.0,0.138,212.735,54.043,249.0,94.0,-20.6
6953.0,18853.0,8.0,8.0,22.0,0.132,237.804,59.431,322.0,148.0,13.9
64315.0,75491.0,10.0,10.0,183.0,0.037,116.565,182.527,995.0,129.0,15.6
53999.0,99193.0,10.0,10.0,120.0,0.076,45.0,88.8,192.0,85.0,-29.1
18123.0,30925.0,8.0,8.0,84.0,0.1119999999999999,131.987,66.85600000000001,863.0,152.0,9.3
31842.0,20741.0,14.0,14.0,1118.0,0.362,113.025,18.781,239.0,613.0,3.2
43642.0,46296.0,11.0,11.0,1141.0,0.225,51.00899999999999,45.463,459.0,252.0,7.9
49593.0,63314.0,10.0,10.0,308.0,0.076,139.395,97.578,735.0,141.0,7.2
38617.0,93605.0,14.0,14.0,98.0,0.235,316.432,31.791,152.0,61.0,-57.5
9836.0,40869.0,10.0,10.0,25.0,0.013,161.567,683.079,468.0,113.0,-10.2
47763.0,52213.0,14.0,14.0,2059.0,0.7170000000000001,181.997,9.485,240.0,629.0,1.8
22701.0,5969.0,8.0,6.0,13.0,0.047,217.875,243.246,733.0,172.0,20.1
25901.0,7595.0,8.0,8.0,28.0,0.0579999999999999,351.869,115.44,729.0,173.0,19.8
56096.0,96290.0,14.0,14.0,208.0,0.047,314.999,253.738,243.0,100.0,-20.3
30228.0,37868.0,6.0,4.0,277.0,0.067,97.126,101.27,1073.0,134.0,15.3
40096.0,37357.0,6.0,11.0,759.0,0.108,269.998,92.868,811.0,135.0,18.9
49306.0,52612.0,10.0,10.0,1565.0,0.7040000000000001,140.281,11.219,390.0,353.0,5.3
24517.0,50297.0,14.0,14.0,1599.0,0.188,257.195,39.869,397.0,198.0,-0.8
88646.0,61124.0,8.0,8.0,606.0,0.081,255.251,91.574,1289.0,136.0,26.4
44259.0,95133.0,10.0,10.0,11.0,0.018,296.565,555.855,200.0,76.0,-37.9
28452.0,74872.0,10.0,8.0,51.0,0.2769999999999999,226.218,27.058000000000003,147.0,80.0,-30.6
17604.0,11599.0,8.0,6.0,10.0,0.0289999999999999,8.13,315.249,732.0,206.0,17.5
